HP85Z,Ford,Mustang,GT,0,1,221,CC,2,0
FP881,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP881,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88H,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88H,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88N,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88N,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88R,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88R,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88T,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88T,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88V,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88V,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88W,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88W,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88Z,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88Z,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP88S,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
HP88S,Ford,Mustang,Shelby GT 500 Coupe,0,1,221,BR,2,0
FP891,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP891,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89H,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89H,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89N,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89N,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89R,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89R,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89S,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89S,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89T,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89T,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89V,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89V,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89W,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89W,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FP89Z,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
HP89Z,Ford,Mustang,Shelby GT 500 Conv,0,1,221,CC,2,0
FM011,Mercury,Milan,V6,0,1,221,B,4,0
HM011,Mercury,Milan,V6,0,1,221,B,4,0
FM01H,Mercury,Milan,V6,0,1,221,B,4,0
HM01H,Mercury,Milan,V6,0,1,221,B,4,0
FM01N,Mercury,Milan,V6,0,1,221,B,4,0
HM01N,Mercury,Milan,V6,0,1,221,B,4,0
FM01R,Mercury,Milan,V6,0,1,221,B,4,0
HM01R,Mercury,Milan,V6,0,1,221,B,4,0
FM01S,Mercury,Milan,V6,0,1,221,B,4,0
HM01S,Mercury,Milan,V6,0,1,221,B,4,0
FM01T,Mercury,Milan,V6,0,1,221,B,4,0
HM01T,Mercury,Milan,V6,0,1,221,B,4,0
FM01V,Mercury,Milan,V6,0,1,221,B,4,0
HM01V,Mercury,Milan,V6,0,1,221,B,4,0
FM01W,Mercury,Milan,V6,0,1,221,B,4,0
HM01W,Mercury,Milan,V6,0,1,221,B,4,0
FM01Z,Mercury,Milan,V6,0,1,221,B,4,0
HM01Z,Mercury,Milan,V6,0,1,221,B,4,0
FM021,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM021,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02H,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02H,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02N,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02N,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02S,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02S,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02T,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02T,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02V,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02V,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02W,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02W,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02R,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02R,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM02Z,Mercury,Milan,V6 Premier,0,1,221,B,4,0
HM02Z,Mercury,Milan,V6 Premier,0,1,221,B,4,0
FM071,Mercury,Milan,Milan,0,1,221,B,4,0
HM071,Mercury,Milan,Milan,0,1,221,B,4,0
FM07H,Mercury,Milan,Milan,0,1,221,B,4,0
HM07H,Mercury,Milan,Milan,0,1,221,B,4,0
FM07N,Mercury,Milan,Milan,0,1,221,B,4,0
HM07N,Mercury,Milan,Milan,0,1,221,B,4,0
FM07R,Mercury,Milan,Milan,0,1,221,B,4,0
HM07R,Mercury,Milan,Milan,0,1,221,B,4,0
FM07S,Mercury,Milan,Milan,0,1,221,B,4,0
HM07S,Mercury,Milan,Milan,0,1,221,B,4,0
FM07T,Mercury,Milan,Milan,0,1,221,B,4,0
HM07T,Mercury,Milan,Milan,0,1,221,B,4,0
FM07V,Mercury,Milan,Milan,0,1,221,B,4,0
HM07V,Mercury,Milan,Milan,0,1,221,B,4,0
FM07W,Mercury,Milan,Milan,0,1,221,B,4,0
HM07W,Mercury,Milan,Milan,0,1,221,B,4,0
FM07Z,Mercury,Milan,Milan,0,1,221,B,4,0
HM07Z,Mercury,Milan,Milan,0,1,221,B,4,0
FM081,Mercury,Milan,Premier,0,1,221,B,4,0
HM081,Mercury,Milan,Premier,0,1,221,B,4,0
FM08H,Mercury,Milan,Premier,0,1,221,B,4,0
HM08H,Mercury,Milan,Premier,0,1,221,B,4,0
FM08N,Mercury,Milan,Premier,0,1,221,B,4,0
HM08N,Mercury,Milan,Premier,0,1,221,B,4,0
FM08R,Mercury,Milan,Premier,0,1,221,B,4,0
HM08R,Mercury,Milan,Premier,0,1,221,B,4,0
FM08S,Mercury,Milan,Premier,0,1,221,B,4,0
HM08S,Mercury,Milan,Premier,0,1,221,B,4,0
FM08T,Mercury,Milan,Premier,0,1,221,B,4,0
HM08T,Mercury,Milan,Premier,0,1,221,B,4,0
FM08V,Mercury,Milan,Premier,0,1,221,B,4,0
HM08V,Mercury,Milan,Premier,0,1,221,B,4,0
FM08W,Mercury,Milan,Premier,0,1,221,B,4,0
HM08W,Mercury,Milan,Premier,0,1,221,B,4,0
FM08Z,Mercury,Milan,Premier,0,1,221,B,4,0
HM08Z,Mercury,Milan,Premier,0,1,221,B,4,0
FM401,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM401,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40H,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40H,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40N,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40N,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40R,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40R,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40S,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40S,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40T,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40T,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40V,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40V,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40W,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40W,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM40Z,Mercury,Sable,Base FWD,0,1,221,B,4,0
HM40Z,Mercury,Sable,Base FWD,0,1,221,B,4,0
FM411,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM411,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41H,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41H,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41N,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41N,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41S,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41S,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41T,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41T,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41V,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41V,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41W,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41W,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41Z,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41Z,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM41R,Mercury,Sable,Base AWD,0,1,221,B,4,0
HM41R,Mercury,Sable,Base AWD,0,1,221,B,4,0
FM421,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM421,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42H,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42H,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42N,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42N,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42R,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42R,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42T,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42T,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42S,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42S,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42V,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42V,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42W,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42W,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM42Z,Mercury,Sable,Premier FWD,0,1,221,B,4,0
HM42Z,Mercury,Sable,Premier FWD,0,1,221,B,4,0
FM431,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM431,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43H,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43H,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43N,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43N,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43R,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43R,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43S,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43S,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43T,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43T,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43V,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43V,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43W,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43W,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM43Z,Mercury,Sable,Premier AWD,0,1,221,B,4,0
HM43Z,Mercury,Sable,Premier AWD,0,1,221,B,4,0
FM751,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM751,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75H,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75H,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75N,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75N,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75R,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75R,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75S,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75S,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75T,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75T,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75V,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75V,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75W,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75W,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM75Z,Mercury,Grand Marquis,LS,0,1,221,B,4,0
HM75Z,Mercury,Grand Marquis,LS,0,1,221,B,4,0
FM261,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM261,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26H,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26H,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26N,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26N,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26R,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26R,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26S,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26S,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26T,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26T,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26V,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26V,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26W,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26W,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM26Z,Lincoln,MKZ,FWD,0,1,221,B,4,0
HM26Z,Lincoln,MKZ,FWD,0,1,221,B,4,0
FM281,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM281,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28H,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28H,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28N,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28N,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28R,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28R,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28S,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28S,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28T,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28T,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28V,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28V,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28W,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28W,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM28Z,Lincoln,MKZ,AWD,0,1,221,B,4,0
HM28Z,Lincoln,MKZ,AWD,0,1,221,B,4,0
FM821,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM821,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82H,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82H,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82N,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82N,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82R,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82R,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82S,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82S,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82T,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82T,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82V,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82V,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82W,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82W,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM82Z,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
HM82Z,Lincoln,Town Car,Signature Limited,0,1,221,B,4,0
FM841,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM841,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84H,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84H,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84N,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84N,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84R,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84R,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84S,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84S,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84T,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84T,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84V,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84V,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84W,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84W,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM84Z,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
HM84Z,Lincoln,Town Car,Executive LWB,0,1,221,C,4,0
FM851,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM851,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85H,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85H,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85N,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85N,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85R,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85R,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85S,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85S,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85T,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85T,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85V,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85V,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85W,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85W,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM85Z,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
HM85Z,Lincoln,Town Car,Signature LWB,0,1,221,B,4,0
FM881,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM881,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88H,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88H,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88N,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88N,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88R,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88R,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88S,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88S,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88T,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88T,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88V,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88V,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88W,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88W,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM88Z,Lincoln,Town Car,Executive,0,1,221,C,4,0
HM88Z,Lincoln,Town Car,Executive,0,1,221,C,4,0
FM931,Lincoln,MKS,FWD,0,1,221,B,4,0
HM931,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93H,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93H,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93N,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93N,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93S,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93S,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93T,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93T,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93W,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93W,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93V,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93V,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93R,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93R,Lincoln,MKS,FWD,0,1,221,B,4,0
FM93Z,Lincoln,MKS,FWD,0,1,221,B,4,0
HM93Z,Lincoln,MKS,FWD,0,1,221,B,4,0
FM941,Lincoln,MKS,AWD,0,1,221,B,4,0
HM941,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94H,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94H,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94N,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94N,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94R,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94R,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94S,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94S,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94T,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94T,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94V,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94V,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94W,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94W,Lincoln,MKS,AWD,0,1,221,B,4,0
FM94Z,Lincoln,MKS,AWD,0,1,221,B,4,0
HM94Z,Lincoln,MKS,AWD,0,1,221,B,4,0
